Date,Open,High,Low,Close,AdjClose,Volume
11/4/2015,2110.6,2114.59,2096.98,2102.31,2102.31,4078870000
11/5/2015,2101.68,2108.78,2090.41,2099.93,2099.93,4051890000
11/6/2015,2098.6,2101.91,2083.74,2099.2,2099.2,4369020000
11/9/2015,2096.56,2096.56,2068.24,2078.58,2078.58,3882350000
11/10/2015,2077.19,2083.67,2069.91,2081.72,2081.72,3821440000
11/11/2015,2083.41,2086.94,2074.85,2075,2075,3692410000
11/12/2015,2072.29,2072.29,2045.66,2045.97,2045.97,4016370000
11/13/2015,2044.64,2044.64,2022.02,2023.04,2023.04,4278750000
11/16/2015,2022.08,2053.22,2019.39,2053.19,2053.19,3741240000
11/17/2015,2053.67,2066.69,2045.9,2050.44,2050.44,4427350000
11/18/2015,2051.99,2085.31,2051.99,2083.58,2083.58,3926390000
11/19/2015,2083.7,2086.74,2078.76,2081.24,2081.24,3628110000
11/20/2015,2082.82,2097.06,2082.82,2089.17,2089.17,3929600000
11/23/2015,2089.41,2095.61,2081.39,2086.59,2086.59,3587980000
11/24/2015,2084.42,2094.12,2070.29,2089.14,2089.14,3884930000
11/25/2015,2089.3,2093,2086.3,2088.87,2088.87,2852940000
11/27/2015,2088.82,2093.29,2084.13,2090.11,2090.11,1466840000
11/30/2015,2090.95,2093.81,2080.41,2080.41,2080.41,4275030000
12/1/2015,2082.93,2103.37,2082.93,2102.63,2102.63,3712120000
12/2/2015,2101.71,2104.27,2077.11,2079.51,2079.51,3950640000
12/3/2015,2080.71,2085,2042.35,2049.62,2049.62,4306490000
12/4/2015,2051.24,2093.84,2051.24,2091.69,2091.69,4214910000
12/7/2015,2090.42,2090.42,2066.78,2077.07,2077.07,4043820000
12/8/2015,2073.39,2073.85,2052.32,2063.59,2063.59,4173570000
12/9/2015,2061.17,2080.33,2036.53,2047.62,2047.62,4385250000
12/10/2015,2047.93,2067.65,2045.67,2052.23,2052.23,3715150000
12/11/2015,2047.27,2047.27,2008.8,2012.37,2012.37,4301060000
12/14/2015,2013.37,2022.92,1993.26,2021.94,2021.94,4612440000
12/15/2015,2025.55,2053.87,2025.55,2043.41,2043.41,4353540000
12/16/2015,2046.5,2076.72,2042.43,2073.07,2073.07,4635450000
12/17/2015,2073.76,2076.37,2041.66,2041.89,2041.89,4327390000
12/18/2015,2040.81,2040.81,2005.33,2005.55,2005.55,6683070000
12/21/2015,2010.27,2022.9,2005.93,2021.15,2021.15,3760280000
12/22/2015,2023.15,2042.74,2020.49,2038.97,2038.97,3520860000
12/23/2015,2042.2,2064.73,2042.2,2064.29,2064.29,3484090000
12/24/2015,2063.52,2067.36,2058.73,2060.99,2060.99,1411860000
12/28/2015,2057.77,2057.77,2044.2,2056.5,2056.5,2492510000
12/29/2015,2060.54,2081.56,2060.54,2078.36,2078.36,2542000000
12/30/2015,2077.34,2077.34,2061.97,2063.36,2063.36,2367430000
12/31/2015,2060.59,2062.54,2043.62,2043.94,2043.94,2655330000
1/4/2016,2038.2,2038.2,1989.68,2012.66,2012.66,4304880000
1/5/2016,2013.78,2021.94,2004.17,2016.71,2016.71,3706620000
1/6/2016,2011.71,2011.71,1979.05,1990.26,1990.26,4336660000
1/7/2016,1985.32,1985.32,1938.83,1943.09,1943.09,5076590000
1/8/2016,1945.97,1960.4,1918.46,1922.03,1922.03,4664940000
1/11/2016,1926.12,1935.65,1901.1,1923.67,1923.67,4607290000
1/12/2016,1927.83,1947.38,1914.35,1938.68,1938.68,4887260000
1/13/2016,1940.34,1950.33,1886.41,1890.28,1890.28,5087030000
1/14/2016,1891.68,1934.47,1878.93,1921.84,1921.84,5241110000
1/15/2016,1916.68,1916.68,1857.83,1880.33,1880.33,5468460000
1/19/2016,1888.66,1901.44,1864.6,1881.33,1881.33,4928350000
1/20/2016,1876.18,1876.18,1812.29,1859.33,1859.33,6416070000
1/21/2016,1861.46,1889.85,1848.98,1868.99,1868.99,5078810000
1/22/2016,1877.4,1908.85,1877.4,1906.9,1906.9,4901760000
1/25/2016,1906.28,1906.28,1875.97,1877.08,1877.08,4401380000
1/26/2016,1878.79,1906.73,1878.79,1903.63,1903.63,4357940000
1/27/2016,1902.52,1916.99,1872.7,1882.95,1882.95,4754040000
1/28/2016,1885.22,1902.96,1873.65,1893.36,1893.36,4693010000
1/29/2016,1894,1940.24,1894,1940.24,1940.24,5497570000
2/1/2016,1936.94,1947.2,1920.3,1939.38,1939.38,4322530000
2/2/2016,1935.26,1935.26,1897.29,1903.03,1903.03,4463190000
2/3/2016,1907.07,1918.01,1872.23,1912.53,1912.53,5172950000
2/4/2016,1911.67,1927.35,1900.52,1915.45,1915.45,5193320000
2/5/2016,1913.07,1913.07,1872.65,1880.05,1880.05,4929940000
2/8/2016,1873.25,1873.25,1828.46,1853.44,1853.44,5636460000
2/9/2016,1848.46,1868.25,1834.94,1852.21,1852.21,5183220000
2/10/2016,1857.1,1881.6,1850.32,1851.86,1851.86,4471170000
2/11/2016,1847,1847,1810.1,1829.08,1829.08,5500800000
2/12/2016,1833.4,1864.78,1833.4,1864.78,1864.78,4696920000
2/16/2016,1871.44,1895.77,1871.44,1895.58,1895.58,4570670000
2/17/2016,1898.8,1930.68,1898.8,1926.82,1926.82,5011540000
2/18/2016,1927.57,1930,1915.09,1917.83,1917.83,4436490000
2/19/2016,1916.74,1918.78,1902.17,1917.78,1917.78,4142850000
2/22/2016,1924.44,1946.7,1924.44,1945.5,1945.5,4054710000
2/23/2016,1942.38,1942.38,1919.44,1921.27,1921.27,3890650000
2/24/2016,1917.56,1932.08,1891,1929.8,1929.8,4317250000
2/25/2016,1931.87,1951.83,1925.41,1951.7,1951.7,4118210000
2/26/2016,1954.95,1962.96,1945.78,1948.05,1948.05,4348510000
2/29/2016,1947.13,1958.27,1931.81,1932.23,1932.23,4588180000
3/1/2016,1937.09,1978.35,1937.09,1978.35,1978.35,4819750000
3/2/2016,1976.6,1986.51,1968.8,1986.45,1986.45,4666610000
3/3/2016,1985.6,1993.69,1977.37,1993.4,1993.4,5081700000
3/4/2016,1994.01,2009.13,1986.77,1999.99,1999.99,6049930000
3/7/2016,1996.11,2006.12,1989.38,2001.76,2001.76,4968180000
3/8/2016,1996.88,1996.88,1977.43,1979.26,1979.26,4641650000
3/9/2016,1981.44,1992.69,1979.84,1989.26,1989.26,4038120000
3/10/2016,1990.97,2005.08,1969.25,1989.57,1989.57,4376790000
3/11/2016,1994.71,2022.37,1994.71,2022.19,2022.19,4078620000
3/14/2016,2019.27,2024.57,2012.05,2019.64,2019.64,3487850000
3/15/2016,2015.27,2015.94,2005.23,2015.93,2015.93,3560280000
3/16/2016,2014.24,2032.02,2010.04,2027.22,2027.22,4057020000
3/17/2016,2026.9,2046.24,2022.16,2040.59,2040.59,4530480000
3/18/2016,2041.16,2052.36,2041.16,2049.58,2049.58,6503140000
3/21/2016,2047.88,2053.91,2043.14,2051.6,2051.6,3376600000
3/22/2016,2048.64,2056.6,2040.57,2049.8,2049.8,3418460000
3/23/2016,2048.55,2048.55,2034.86,2036.71,2036.71,3639510000
3/24/2016,2032.48,2036.04,2022.49,2035.94,2035.94,3407720000
3/28/2016,2037.89,2042.67,2031.96,2037.05,2037.05,2809090000
3/29/2016,2035.75,2055.91,2028.31,2055.01,2055.01,3822330000
3/30/2016,2058.27,2072.21,2058.27,2063.95,2063.95,3590310000
3/31/2016,2063.77,2067.92,2057.46,2059.74,2059.74,3715280000
4/1/2016,2056.62,2075.07,2043.98,2072.78,2072.78,3749990000
4/4/2016,2073.19,2074.02,2062.57,2066.13,2066.13,3485710000
4/5/2016,2062.5,2062.5,2042.56,2045.17,2045.17,4154920000
4/6/2016,2045.56,2067.33,2043.09,2066.66,2066.66,3750800000
4/7/2016,2063.01,2063.01,2033.8,2041.91,2041.91,3801250000
4/8/2016,2045.54,2060.63,2041.69,2047.6,2047.6,3359530000
4/11/2016,2050.23,2062.93,2041.88,2041.99,2041.99,3567840000
4/12/2016,2043.72,2065.05,2039.74,2061.72,2061.72,4239740000
4/13/2016,2065.92,2083.18,2065.92,2082.42,2082.42,4191830000
4/14/2016,2082.89,2087.84,2078.13,2082.78,2082.78,3765870000
4/15/2016,2083.1,2083.22,2076.31,2080.73,2080.73,3701450000
4/18/2016,2078.83,2094.66,2073.65,2094.34,2094.34,3316880000
4/19/2016,2096.05,2104.05,2091.68,2100.8,2100.8,3896830000
4/20/2016,2101.52,2111.05,2096.32,2102.4,2102.4,4184880000
4/21/2016,2102.09,2103.78,2088.52,2091.48,2091.48,4175290000
4/22/2016,2091.49,2094.32,2081.2,2091.58,2091.58,3790580000
4/25/2016,2089.37,2089.37,2077.52,2087.79,2087.79,3319740000
4/26/2016,2089.84,2096.87,2085.8,2091.7,2091.7,3557190000
4/27/2016,2092.33,2099.89,2082.31,2095.15,2095.15,4100110000
4/28/2016,2090.93,2099.3,2071.62,2075.81,2075.81,4309840000
4/29/2016,2071.82,2073.85,2052.28,2065.3,2065.3,4704720000
5/2/2016,2067.17,2083.42,2066.11,2081.43,2081.43,3841110000
5/3/2016,2077.18,2077.18,2054.89,2063.37,2063.37,4173390000
5/4/2016,2060.3,2060.3,2045.55,2051.12,2051.12,4058560000
5/5/2016,2052.95,2060.23,2045.77,2050.63,2050.63,4008530000
5/6/2016,2047.77,2057.72,2039.45,2057.14,2057.14,3796350000
5/9/2016,2057.55,2064.15,2054.31,2058.69,2058.69,3788620000
5/10/2016,2062.63,2084.87,2062.63,2084.39,2084.39,3600200000
5/11/2016,2083.29,2083.29,2064.46,2064.46,2064.46,3821980000
5/12/2016,2067.17,2073.99,2053.13,2064.11,2064.11,3782390000
5/13/2016,2062.5,2066.79,2043.13,2046.61,2046.61,3579880000
5/16/2016,2046.53,2071.88,2046.53,2066.66,2066.66,3501360000
5/17/2016,2065.04,2065.69,2040.82,2047.21,2047.21,4108960000
5/18/2016,2044.38,2060.61,2034.49,2047.63,2047.63,4101320000
5/19/2016,2044.21,2044.21,2025.91,2040.04,2040.04,3846770000
5/20/2016,2041.88,2058.35,2041.88,2052.32,2052.32,3507650000
5/23/2016,2052.23,2055.58,2047.26,2048.04,2048.04,3055480000
5/24/2016,2052.65,2079.67,2052.65,2076.06,2076.06,3627340000
5/25/2016,2078.93,2094.73,2078.93,2090.54,2090.54,3859160000
5/26/2016,2091.44,2094.3,2087.08,2090.1,2090.1,3230990000
5/27/2016,2090.06,2099.06,2090.06,2099.06,2099.06,3079150000
5/31/2016,2100.13,2103.48,2088.66,2096.95,2096.95,4514410000
6/1/2016,2093.94,2100.97,2085.1,2099.33,2099.33,3525170000
6/2/2016,2097.71,2105.26,2088.59,2105.26,2105.26,3632720000
6/3/2016,2104.07,2104.07,2085.36,2099.13,2099.13,3627780000
6/6/2016,2100.83,2113.36,2100.83,2109.41,2109.41,3442020000
6/7/2016,2110.18,2119.22,2110.18,2112.13,2112.13,3534730000
6/8/2016,2112.71,2120.55,2112.71,2119.12,2119.12,3562060000
6/9/2016,2115.65,2117.64,2107.73,2115.48,2115.48,3290320000
6/10/2016,2109.57,2109.57,2089.96,2096.07,2096.07,3515010000
6/13/2016,2091.75,2098.12,2078.46,2079.06,2079.06,3392030000
6/14/2016,2076.65,2081.3,2064.1,2075.32,2075.32,3759770000
6/15/2016,2077.6,2085.65,2069.8,2071.5,2071.5,3544720000
6/16/2016,2066.36,2079.62,2050.37,2077.99,2077.99,3628280000
6/17/2016,2078.2,2078.2,2062.84,2071.22,2071.22,4952630000
6/20/2016,2075.58,2100.66,2075.58,2083.25,2083.25,3467440000
6/21/2016,2085.19,2093.66,2083.02,2088.9,2088.9,3232880000
6/22/2016,2089.75,2099.71,2084.36,2085.45,2085.45,3168160000
6/23/2016,2092.8,2113.32,2092.8,2113.32,2113.32,3297940000
6/24/2016,2103.81,2103.81,2032.57,2037.41,2037.41,7597450000
6/27/2016,2031.45,2031.45,1991.68,2000.54,2000.54,5431220000
6/28/2016,2006.67,2036.09,2006.67,2036.09,2036.09,4385810000
6/29/2016,2042.69,2073.13,2042.69,2070.77,2070.77,4241740000
6/30/2016,2073.17,2098.94,2070,2098.86,2098.86,4622820000
7/1/2016,2099.34,2108.71,2097.9,2102.95,2102.95,3458890000
7/5/2016,2095.05,2095.05,2080.86,2088.55,2088.55,3658380000
7/6/2016,2084.43,2100.72,2074.02,2099.73,2099.73,3909380000
7/7/2016,2100.42,2109.08,2089.39,2097.9,2097.9,3604550000
7/8/2016,2106.97,2131.71,2106.97,2129.9,2129.9,3607500000
7/11/2016,2131.72,2143.16,2131.72,2137.16,2137.16,3253340000
7/12/2016,2139.5,2155.4,2139.5,2152.14,2152.14,4097820000
7/13/2016,2153.81,2156.45,2146.21,2152.43,2152.43,3502320000
7/14/2016,2157.88,2168.99,2157.88,2163.75,2163.75,3465610000
7/15/2016,2165.13,2169.05,2155.79,2161.74,2161.74,3122600000
7/18/2016,2162.04,2168.35,2159.63,2166.89,2166.89,3009310000
7/19/2016,2163.79,2164.63,2159.01,2163.78,2163.78,2968340000
7/20/2016,2166.1,2175.63,2164.89,2173.02,2173.02,3211860000
7/21/2016,2172.91,2174.56,2159.75,2165.17,2165.17,3438900000
7/22/2016,2166.47,2175.11,2163.24,2175.03,2175.03,3023280000
7/25/2016,2173.71,2173.71,2161.95,2168.48,2168.48,3057240000
7/26/2016,2168.97,2173.54,2160.18,2169.18,2169.18,3442350000
7/27/2016,2169.81,2174.98,2159.07,2166.58,2166.58,3995500000
7/28/2016,2166.05,2172.85,2159.74,2170.06,2170.06,3664240000
7/29/2016,2168.83,2177.09,2163.49,2173.6,2173.6,4038840000
8/1/2016,2173.15,2178.29,2166.21,2170.84,2170.84,3505990000
8/2/2016,2169.94,2170.2,2147.58,2157.03,2157.03,3848750000
8/3/2016,2156.81,2163.79,2152.56,2163.79,2163.79,3786530000
8/4/2016,2163.51,2168.19,2159.07,2164.25,2164.25,3709200000
8/5/2016,2168.79,2182.87,2168.79,2182.87,2182.87,3663070000
8/8/2016,2183.76,2185.44,2177.85,2180.89,2180.89,3327550000
8/9/2016,2182.24,2187.66,2178.61,2181.74,2181.74,3334300000
8/10/2016,2182.81,2183.41,2172,2175.49,2175.49,3254950000
8/11/2016,2177.97,2188.45,2177.97,2185.79,2185.79,3423160000
8/12/2016,2183.74,2186.28,2179.42,2184.05,2184.05,3000660000
8/15/2016,2186.08,2193.81,2186.08,2190.15,2190.15,3078530000
8/16/2016,2186.24,2186.24,2178.14,2178.15,2178.15,3196400000
8/17/2016,2177.84,2183.08,2168.5,2182.22,2182.22,3388910000
8/18/2016,2181.9,2187.03,2180.46,2187.02,2187.02,3300570000
8/19/2016,2184.24,2185,2175.13,2183.87,2183.87,3084800000
8/22/2016,2181.58,2185.15,2175.96,2182.64,2182.64,2777550000
8/23/2016,2187.81,2193.42,2186.8,2186.9,2186.9,3041490000
8/24/2016,2185.09,2186.66,2171.25,2175.44,2175.44,3148280000
8/25/2016,2173.29,2179,2169.74,2172.47,2172.47,2969310000
8/26/2016,2175.1,2187.94,2160.39,2169.04,2169.04,3342340000
8/29/2016,2170.19,2183.48,2170.19,2180.38,2180.38,2654780000
8/30/2016,2179.45,2182.27,2170.41,2176.12,2176.12,3006800000
8/31/2016,2173.56,2173.79,2161.35,2170.95,2170.95,3766390000
9/1/2016,2171.33,2173.56,2157.09,2170.86,2170.86,3392120000
9/2/2016,2177.49,2184.87,2173.59,2179.98,2179.98,3091120000
9/6/2016,2181.61,2186.57,2175.1,2186.48,2186.48,3447650000
9/7/2016,2185.17,2187.87,2179.07,2186.16,2186.16,3319420000
9/8/2016,2182.76,2184.94,2177.49,2181.3,2181.3,3727840000
9/9/2016,2169.08,2169.08,2127.81,2127.81,2127.81,4233960000
9/12/2016,2120.86,2163.3,2119.12,2159.04,2159.04,4010480000
9/13/2016,2150.47,2150.47,2120.27,2127.02,2127.02,4141670000
9/14/2016,2127.86,2141.33,2119.9,2125.77,2125.77,3664100000
9/15/2016,2125.36,2151.31,2122.36,2147.26,2147.26,3373720000
9/16/2016,2146.48,2146.48,2131.2,2139.16,2139.16,5014360000
9/19/2016,2143.99,2153.61,2135.91,2139.12,2139.12,3141820000
9/20/2016,2145.94,2150.8,2139.17,2139.76,2139.76,3117380000
9/21/2016,2144.58,2165.11,2139.57,2163.12,2163.12,3685450000
9/22/2016,2170.94,2179.99,2170.94,2177.18,2177.18,3523860000
9/23/2016,2173.29,2173.75,2163.97,2164.69,2164.69,3289860000
9/26/2016,2158.54,2158.54,2145.04,2146.1,2146.1,3199910000
9/27/2016,2146.04,2161.13,2141.55,2159.93,2159.93,3414090000
9/28/2016,2161.85,2172.4,2151.79,2171.37,2171.37,3860390000
9/29/2016,2168.9,2172.67,2145.2,2151.13,2151.13,4215620000
9/30/2016,2156.51,2175.3,2156.51,2168.27,2168.27,4158800000
10/3/2016,2164.33,2164.41,2154.77,2161.2,2161.2,3113850000
10/4/2016,2163.37,2165.46,2144.01,2150.49,2150.49,3716100000
10/5/2016,2155.15,2163.95,2155.15,2159.73,2159.73,3883710000
10/6/2016,2158.22,2162.93,2150.28,2160.77,2160.77,3438040000
10/7/2016,2164.19,2165.86,2144.85,2153.74,2153.74,3578770000
10/10/2016,2160.39,2169.6,2160.39,2163.66,2163.66,2881970000
10/11/2016,2161.35,2161.56,2128.84,2136.73,2136.73,3393060000
10/12/2016,2137.67,2145.36,2132.77,2139.18,2139.18,2959510000
10/13/2016,2130.26,2138.19,2114.72,2132.55,2132.55,3538030000
10/14/2016,2139.68,2149.19,2132.98,2132.98,2132.98,3187910000
10/17/2016,2132.95,2135.61,2124.43,2126.5,2126.5,2832440000
10/18/2016,2138.31,2144.38,2135.49,2139.6,2139.6,3172940000
10/19/2016,2140.81,2148.44,2138.15,2144.29,2144.29,3364990000
10/20/2016,2142.51,2147.18,2133.44,2141.34,2141.34,3339320000
10/21/2016,2139.43,2142.63,2130.09,2141.16,2141.16,3456390000
10/24/2016,2148.5,2154.79,2146.91,2151.33,2151.33,3359950000
10/25/2016,2149.72,2151.44,2141.93,2143.16,2143.16,3756200000
10/26/2016,2136.97,2145.73,2131.59,2139.43,2139.43,3778120000
10/27/2016,2144.06,2147.13,2132.52,2133.04,2133.04,4209400000
10/28/2016,2132.23,2140.72,2119.36,2126.41,2126.41,4028270000
10/31/2016,2129.78,2133.25,2125.53,2126.15,2126.15,3926560000
11/1/2016,2128.68,2131.45,2097.85,2111.72,2111.72,4539190000
11/2/2016,2109.43,2111.76,2094,2097.94,2097.94,4289120000
11/3/2016,2098.8,2102.56,2085.23,2088.66,2088.66,3892100000
11/4/2016,2083.79,2099.07,2083.79,2085.18,2085.18,3841910000
11/7/2016,2100.59,2132,2100.59,2131.52,2131.52,3739720000
11/8/2016,2129.92,2146.87,2123.56,2139.56,2139.56,3921850000
11/9/2016,2131.56,2170.1,2125.35,2163.26,2163.26,6267590000
11/10/2016,2167.49,2182.3,2151.17,2167.48,2167.48,6458450000
11/11/2016,2162.71,2165.92,2152.49,2164.45,2164.45,4993990000
11/14/2016,2165.64,2171.36,2156.08,2164.2,2164.2,5373670000
11/15/2016,2168.29,2180.84,2166.38,2180.39,2180.39,4548110000
11/16/2016,2177.53,2179.22,2172.2,2176.94,2176.94,3847900000
11/17/2016,2178.61,2188.06,2176.65,2187.12,2187.12,3811730000
11/18/2016,2186.85,2189.89,2180.38,2181.9,2181.9,3580900000
11/21/2016,2186.43,2198.7,2186.43,2198.18,2198.18,3611500000
11/22/2016,2201.56,2204.8,2194.51,2202.94,2202.94,3960520000
11/23/2016,2198.55,2204.72,2194.51,2204.72,2204.72,3419850000
11/25/2016,2206.27,2213.35,2206.27,2213.35,2213.35,1584590000
11/28/2016,2210.21,2211.14,2200.36,2201.72,2201.72,3515100000
11/29/2016,2200.76,2210.46,2198.15,2204.66,2204.66,3709190000
11/30/2016,2204.97,2214.1,2198.81,2198.81,2198.81,5538400000
12/1/2016,2200.17,2202.6,2187.44,2191.08,2191.08,5067470000
12/2/2016,2191.12,2197.95,2188.37,2191.95,2191.95,3782370000
12/5/2016,2200.65,2209.42,2199.97,2204.71,2204.71,3898530000
12/6/2016,2207.26,2212.78,2202.21,2212.23,2212.23,3857290000
12/7/2016,2210.72,2241.63,2208.93,2241.35,2241.35,4504070000
12/8/2016,2241.13,2251.69,2237.57,2246.19,2246.19,4203270000
12/9/2016,2249.73,2259.8,2249.23,2259.53,2259.53,3886460000
12/12/2016,2258.83,2264.03,2252.37,2256.96,2256.96,4038850000
12/13/2016,2263.32,2277.53,2263.32,2271.72,2271.72,3875630000
12/14/2016,2268.35,2276.2,2248.44,2253.28,2253.28,4409670000
12/15/2016,2253.77,2272.12,2253.77,2262.03,2262.03,4173360000
12/16/2016,2266.81,2268.05,2254.24,2258.07,2258.07,5928980000
12/19/2016,2259.24,2267.47,2258.21,2262.53,2262.53,3252840000
12/20/2016,2266.5,2272.56,2266.14,2270.76,2270.76,3306250000
12/21/2016,2270.54,2271.23,2265.15,2265.18,2265.18,2854880000
12/22/2016,2262.93,2263.18,2256.08,2260.96,2260.96,2880670000
12/23/2016,2260.25,2263.79,2258.84,2263.79,2263.79,2021230000
12/27/2016,2266.23,2273.82,2266.15,2268.88,2268.88,1989730000
12/28/2016,2270.23,2271.31,2249.11,2249.92,2249.92,2402750000
12/29/2016,2249.5,2254.51,2244.56,2249.26,2249.26,2338700000
12/30/2016,2251.61,2253.58,2233.62,2238.83,2238.83,2671550000
1/3/2017,2251.57,2263.88,2245.13,2257.83,2257.83,3773010000
1/4/2017,2261.6,2272.82,2261.6,2270.75,2270.75,3768890000
1/5/2017,2268.18,2271.5,2260.45,2269,2269,3785080000
1/6/2017,2271.14,2282.1,2264.06,2276.98,2276.98,3342080000
1/9/2017,2273.59,2275.49,2268.9,2268.9,2268.9,3219730000
1/10/2017,2269.72,2279.27,2265.27,2268.9,2268.9,3640560000
1/11/2017,2268.6,2275.32,2260.83,2275.32,2275.32,3625080000
1/12/2017,2271.14,2271.78,2254.25,2270.44,2270.44,3466220000
1/13/2017,2272.74,2278.68,2271.51,2274.64,2274.64,3090680000
1/17/2017,2269.14,2272.08,2262.81,2267.89,2267.89,3586950000
1/18/2017,2269.14,2272.01,2263.35,2271.89,2271.89,3317670000
1/19/2017,2271.9,2274.33,2258.41,2263.69,2263.69,3168390000
1/20/2017,2269.96,2276.96,2265.01,2271.31,2271.31,3536850000
1/23/2017,2267.78,2271.78,2257.02,2265.2,2265.2,3155240000
1/24/2017,2267.88,2284.63,2266.68,2280.07,2280.07,3816950000
1/25/2017,2288.88,2299.55,2288.88,2298.37,2298.37,3849340000
1/26/2017,2298.63,2300.99,2294.08,2296.68,2296.68,3611510000
1/27/2017,2299.02,2299.02,2291.62,2294.69,2294.69,3137420000
1/30/2017,2286.01,2286.01,2268.04,2280.9,2280.9,3595040000
1/31/2017,2274.02,2279.09,2267.21,2278.87,2278.87,4089730000
2/1/2017,2285.59,2289.14,2272.44,2279.55,2279.55,3919190000
2/2/2017,2276.69,2283.97,2271.65,2280.85,2280.85,3809760000
2/3/2017,2288.54,2298.31,2287.88,2297.42,2297.42,3605970000
2/6/2017,2294.28,2296.18,2288.57,2292.56,2292.56,3112390000
2/7/2017,2295.87,2299.4,2290.16,2293.08,2293.08,3452460000
2/8/2017,2289.55,2295.91,2285.38,2294.67,2294.67,3611950000
2/9/2017,2296.7,2311.08,2296.61,2307.87,2307.87,3681600000
2/10/2017,2312.27,2319.23,2311.1,2316.1,2316.1,3496600000
2/13/2017,2321.72,2331.58,2321.42,2328.25,2328.25,3352370000
2/14/2017,2326.12,2337.58,2322.17,2337.58,2337.58,3528040000
2/15/2017,2335.58,2351.3,2334.81,2349.25,2349.25,3785870000
2/16/2017,2349.64,2351.31,2338.87,2347.22,2347.22,3675900000
2/17/2017,2343.01,2351.16,2339.58,2351.16,2351.16,3516830000
2/21/2017,2354.91,2366.71,2354.91,2365.38,2365.38,3587520000
2/22/2017,2361.11,2365.13,2358.34,2362.82,2362.82,3473170000
2/23/2017,2367.5,2368.26,2355.09,2363.81,2363.81,4021770000
2/24/2017,2355.73,2367.34,2352.87,2367.34,2367.34,3832410000
2/27/2017,2365.23,2371.54,2361.87,2369.75,2369.75,3584680000
2/28/2017,2366.08,2367.79,2358.96,2363.64,2363.64,4212460000
3/1/2017,2380.13,2400.98,2380.13,2395.96,2395.96,4347630000
3/2/2017,2394.75,2394.75,2380.17,2381.92,2381.92,3824030000
3/3/2017,2380.92,2383.89,2375.39,2383.12,2383.12,3556670000
3/6/2017,2375.23,2378.8,2367.98,2375.31,2375.31,3251800000
3/7/2017,2370.74,2375.12,2365.51,2368.39,2368.39,3526300000
3/8/2017,2369.81,2373.09,2361.01,2362.98,2362.98,3814080000
3/9/2017,2363.49,2369.08,2354.54,2364.87,2364.87,3718450000
3/10/2017,2372.52,2376.86,2363.04,2372.6,2372.6,3434400000
3/13/2017,2371.56,2374.42,2368.52,2373.47,2373.47,3166650000
3/14/2017,2368.55,2368.55,2358.18,2365.45,2365.45,3173760000
3/15/2017,2370.34,2390.01,2368.94,2385.26,2385.26,3909490000
3/16/2017,2387.71,2388.1,2377.18,2381.38,2381.38,3368880000
3/17/2017,2383.71,2385.71,2377.64,2378.25,2378.25,5179820000
3/20/2017,2378.24,2379.55,2369.66,2373.47,2373.47,3061560000
3/21/2017,2379.32,2381.93,2341.9,2344.02,2344.02,4278890000
3/22/2017,2343,2351.81,2336.45,2348.45,2348.45,3575160000
3/23/2017,2345.97,2358.92,2342.13,2345.96,2345.96,3262400000
3/24/2017,2350.42,2356.22,2335.74,2343.98,2343.98,2978530000
3/27/2017,2329.11,2344.9,2322.25,2341.59,2341.59,3242300000
3/28/2017,2339.79,2363.78,2337.63,2358.57,2358.57,3369120000
3/29/2017,2356.54,2363.36,2352.94,2361.13,2361.13,3107670000
3/30/2017,2361.31,2370.42,2358.58,2368.06,2368.06,3159680000
3/31/2017,2364.82,2370.35,2362.6,2362.72,2362.72,3356740000
4/3/2017,2362.34,2365.87,2344.73,2358.84,2358.84,3418730000
4/4/2017,2354.76,2360.53,2350.72,2360.16,2360.16,3208340000
4/5/2017,2366.59,2378.36,2350.52,2352.95,2352.95,3780650000
4/6/2017,2353.79,2364.16,2348.9,2357.49,2357.49,3203250000
4/7/2017,2356.59,2363.76,2350.74,2355.54,2355.54,3054700000
4/10/2017,2357.16,2366.37,2351.5,2357.16,2357.16,2792570000
4/11/2017,2353.92,2355.22,2337.25,2353.78,2353.78,3120900000
4/12/2017,2352.15,2352.72,2341.18,2344.93,2344.93,3201300000
4/13/2017,2341.98,2348.26,2328.95,2328.95,2328.95,3146380000
4/17/2017,2332.62,2349.14,2332.51,2349.01,2349.01,2826890000
4/18/2017,2342.53,2348.35,2334.54,2342.19,2342.19,3272210000
4/19/2017,2346.79,2352.63,2335.05,2338.17,2338.17,3521160000
4/20/2017,2342.69,2361.37,2340.91,2355.84,2355.84,3648990000
4/21/2017,2354.74,2356.18,2344.51,2348.69,2348.69,3524160000
4/24/2017,2370.33,2376.98,2369.19,2374.15,2374.15,3711170000
4/25/2017,2381.51,2392.48,2381.15,2388.61,2388.61,4005820000
4/26/2017,2388.98,2398.16,2386.78,2387.45,2387.45,4111350000
4/27/2017,2389.7,2392.1,2382.68,2388.77,2388.77,4099940000
4/28/2017,2393.68,2393.68,2382.36,2384.2,2384.2,3721350000
5/1/2017,2388.5,2394.49,2384.83,2388.33,2388.33,3201500000
5/2/2017,2391.05,2392.93,2385.82,2391.17,2391.17,3861360000
5/3/2017,2386.5,2389.82,2379.75,2388.13,2388.13,3896760000
5/4/2017,2389.79,2391.43,2380.35,2389.52,2389.52,4367860000
5/5/2017,2392.37,2399.29,2389.38,2399.29,2399.29,3543240000
